snapshot_date,ticker,issuer_name,sector,subsector,universe_rank,current_tradeable,production_actionable,data_quality_state,liquidity_state,selection_reason,membership_state,runtime_ranking_eligible
2026-09-09,KBAG,PT Karya Bersama Anugerah Tbk,Properti & Real Estat,Properti & Real Estat,599,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PPRO,PT PP Properti Tbk.,Properti & Real Estat,Properti & Real Estat,600,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TRIS,Trisula International Tbk,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,601,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TFAS,PT Telefast Indonesia Tbk.,Teknologi,Perangkat Lunak & Jasa TI,602,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MRAT,Mustika Ratu Tbk,Barang Konsumen Primer,Produk Rumah Tangga Tidak Tahan Lama,603,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,LRNA,PT Eka Sari Lorena Transport Tbk.,Transportasi & Logistik,Transportasi,604,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,LMPI,Langgeng Makmur Industri Tbk,Barang Konsumen Non-Primer,Barang Rumah Tangga,605,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,VAST,PT Vastland Indonesia Tbk,Properti & Real Estat,Properti & Real Estat,606,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SOHO,PT Soho Global Health Tbk,Kesehatan,Farmasi & Riset Kesehatan,607,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MYOH,Samindo Resources Tbk,Energi,"Minyak, Gas & Batu Bara",608,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,OBMD,PT OBM Drilchem Tbk,Barang Baku,Barang Baku,609,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BNII,PT Bank Maybank Indonesia Tbk,Keuangan,Bank,610,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PLAN,PT Planet Properindo Jaya Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,611,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SAPX,PT Satria Antaran Prima Tbk.,Transportasi & Logistik,Logistik & Pengantaran,612,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SSTM,Sunson Textile Manufacturer Tbk,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,613,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BMHS,PT Bundamedik Tbk,Kesehatan,Jasa & Peralatan Kesehatan,614,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,DNET,PT Indoritel Makmur Internasional Tbk.,Keuangan,Perusahaan Holding & Investasi,615,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,INPP,Indonesian Paradise Property Tbk,Properti & Real Estat,Properti & Real Estat,616,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BESS,PT Batulicin Nusantara Maritim Tbk.,Energi,"Minyak, Gas & Batu Bara",617,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ROCK,PT Rockfields Properti Indonesia Tbk.,Properti & Real Estat,Properti & Real Estat,618,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TRJA,PT Transkon Jaya Tbk.,Transportasi & Logistik,Transportasi,619,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,JIHD,Jakarta International Hotels & Development Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,620,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SAFE,Steady Safe Tbk,Transportasi & Logistik,Transportasi,621,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,HERO,PT DFI Retail Nusantara Tbk,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,622,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PNIN,Paninvest Tbk,Keuangan,Asuransi,623,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,POLU,PT Golden Flower Tbk.,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,624,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,IDEA,PT Idea Indonesia Akademi Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,625,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MAYA,PT Bank Mayapada Internasional Tbk,Keuangan,Bank,626,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CBPE,PT Citra Buana Prasida Tbk,Properti & Real Estat,Properti & Real Estat,627,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CRSN,PT Carsurin Tbk,Perindustrian,Jasa Perindustrian,628,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PTSN,Sat Nusapersada Tbk,Teknologi,Perangkat Keras & Peralatan Teknologi,629,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BINO,PT Perma Plasindo Tbk,Perindustrian,Jasa Perindustrian,630,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MIRA,Mitra International Resources Tbk,Transportasi & Logistik,Logistik & Pengantaran,631,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TRIM,PT Trimegah Sekuritas Indonesia Tbk,Keuangan,Jasa Investasi,632,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BLOG,PT Trimitra Trans Persada Tbk,Transportasi & Logistik,Logistik & Pengantaran,633,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BRNA,Berlina Tbk,Barang Baku,Barang Baku,634,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SATU,PT Kota Satu Properti Tbk.,Properti & Real Estat,Properti & Real Estat,635,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,VOKS,Voksel Electric Tbk,Perindustrian,Barang Perindustrian,636,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BKSW,PT Bank QNB Indonesia Tbk,Keuangan,Bank,637,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SOTS,PT Satria Mega Kencana Tbk.,Barang Konsumen Non-Primer,Jasa Konsumen,638,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,STAR,PT Buana Artha Anugerah Tbk.,Keuangan,Perusahaan Holding & Investasi,639,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TGUK,PT Platinum Wahab Nusantara Tbk.,Barang Konsumen Primer,Makanan & Minuman,640,true,true,AVAILABLE,SPORADIC_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MMLP,PT Mega Manunggal Property Tbk.,Properti & Real Estat,Properti & Real Estat,641,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,KONI,Perdana Bangun Pusaka Tbk,Perindustrian,Jasa Perindustrian,642,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SPRE,PT Soraya Berjaya Indonesia Tbk,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,643,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ALDO,Alkindo Naratama Tbk,Barang Baku,Barang Baku,644,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ITIC,PT Indonesian Tobacco Tbk.,Barang Konsumen Primer,Rokok,645,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MBAP,PT Mitrabara Adiperdana Tbk,Energi,"Minyak, Gas & Batu Bara",646,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MERK,Merck Tbk,Kesehatan,Farmasi & Riset Kesehatan,647,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TOTO,Surya Toto Indonesia Tbk,Perindustrian,Barang Perindustrian,648,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ESTA,PT Esta Multi Usaha Tbk.,Barang Konsumen Non-Primer,Jasa Konsumen,649,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SCNP,PT Selaras Citra Nusantara Perkasa Tbk,Barang Konsumen Non-Primer,Barang Rumah Tangga,650,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PTSP,Pioneerindo Gourmet International Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,651,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,RUIS,Radiant Utama Interinsco Tbk,Energi,"Minyak, Gas & Batu Bara",652,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,UFOE,PT Damai Sejahtera Abadi Tbk,Barang Konsumen Non-Primer,Perdagangan Ritel,653,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,GHON,PT Gihon Telekomunikasi Indonesia Tbk,Infrastruktur,Telekomunikasi,654,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BIKE,PT Bhineka Inovasi Ketahanan Energi Tbk,Barang Konsumen Non-Primer,Barang Rekreasi,655,true,false,AVAILABLE,SPORADIC_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CTBN,Citra Tubindo Tbk,Barang Baku,Barang Baku,656,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CARE,PT Metro Healthcare Indonesia Tbk,Kesehatan,Jasa & Peralatan Kesehatan,657,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PCAR,PT Prima Cakrawala Abadi Tbk,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,658,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,AMMS,PT Agung Menjangan Mas Tbk,Barang Konsumen Primer,Makanan & Minuman,659,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BAYU,Bayu Buana Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,660,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ASJT,Asuransi Jasa Tania Tbk,Keuangan,Asuransi,661,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,AXIO,PT Tera Data Indonusa Tbk,Teknologi,Perangkat Keras & Peralatan Teknologi,662,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TAMU,PT Pelayaran Tamarin Samudra Tbk.,Energi,"Minyak, Gas & Batu Bara",663,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,IPTV,PT MNC Vision Networks Tbk.,Barang Konsumen Non-Primer,Media & Hiburan,664,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BCAP,MNC Kapital Indonesia Tbk,Keuangan,Perusahaan Holding & Investasi,665,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CAMP,PT Campina Ice Cream Industry Tbk.,Barang Konsumen Primer,Makanan & Minuman,666,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PBRX,Pan Brothers Tbk,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,667,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,RONY,PT Aracord Nusantara Group Tbk,Infrastruktur,Konstruksi Bangunan,668,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SMMA,PT Sinar Mas Multiartha Tbk,Keuangan,Perusahaan Holding & Investasi,669,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PURA,PT Putra Rajawali Kencana Tbk.,Transportasi & Logistik,Logistik & Pengantaran,670,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BUAH,PT Segar Kumala Indonesia Tbk,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,671,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CEKA,PT Wilmar Cahaya Indonesia Tbk.,Barang Konsumen Primer,Makanan & Minuman,672,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MPXL,PT MPX Logistics International Tbk,Transportasi & Logistik,Logistik & Pengantaran,673,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,AMAR,PT Bank Amar Indonesia Tbk.,Keuangan,Bank,674,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,RELF,PT Graha Mitra Asia Tbk.,Properti & Real Estat,Properti & Real Estat,675,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MKTR,PT Menthobi Karyatama Raya Tbk,Barang Konsumen Primer,Makanan & Minuman,676,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SPMA,Suparma Tbk,Barang Baku,Barang Baku,677,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CMNP,Citra Marga Nusaphala Persada Tbk,Infrastruktur,Infrastruktur Transportasi,678,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,NIRO,City Retail Developments Tbk,Properti & Real Estat,Properti & Real Estat,679,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ANJT,PT Austindo Nusantara Jaya Tbk.,Barang Konsumen Primer,Makanan & Minuman,680,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SHIP,PT Sillo Maritime Perdana Tbk,Energi,"Minyak, Gas & Batu Bara",681,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,EAST,PT Eastparc Hotel Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,682,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TIFA,KDB Tifa Finance Tbk,Keuangan,Jasa Pembiayaan,683,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BMAS,PT Bank Kasikorn Indonesia Tbk,Keuangan,Bank,684,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,HAIS,PT Hasnur Internasional Shipping Tbk,Transportasi & Logistik,Logistik & Pengantaran,685,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,INCI,Intanwijaya Internasional Tbk,Barang Baku,Barang Baku,686,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ITMA,SUMBER ENERGI ANDALAN Tbk,Energi,"Minyak, Gas & Batu Bara",687,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TYRE,PT King Tire Indonesia Tbk.,Barang Konsumen Non-Primer,Otomotif & Komponen Otomotif,688,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PSAT,PT Pancaran Samudera Transport Tbk,Energi,"Minyak, Gas & Batu Bara",689,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,LMAX,PT Lupromax Pelumas Indonesia Tbk.,Barang Konsumen Non-Primer,Otomotif & Komponen Otomotif,690,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,RUNS,PT Global Sukses Solusi Tbk,Teknologi,Perangkat Lunak & Jasa TI,691,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,EPMT,Enseval Putera Megatrading Tbk,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,692,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BLTA,Berlian Laju Tanker Tbk,Transportasi & Logistik,Logistik & Pengantaran,693,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MCOL,PT Prima Andalan Mandiri Tbk,Energi,"Minyak, Gas & Batu Bara",694,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CHIP,PT Pelita Teknologi Global Tbk,Teknologi,Perangkat Keras & Peralatan Teknologi,695,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,RCCC,PT Utama Radar Cahaya Tbk,Transportasi & Logistik,Logistik & Pengantaran,696,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PALM,PT Provident Investasi Bersama Tbk,Keuangan,Perusahaan Holding & Investasi,697,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MEGA,Bank Mega Tbk,Keuangan,Bank,698,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BAUT,PT Mitra Angkasa Sejahtera Tbk,Barang Konsumen Non-Primer,Perdagangan Ritel,699,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,DCII,PT DCI Indonesia Tbk,Teknologi,Perangkat Lunak & Jasa TI,700,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,INDR,PT Indo-Rama Synthetics Tbk,Barang Konsumen Non-Primer,Pakaian & Barang Mewah,701,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,INPS,PT Indah Prakasa Sentosa Tbk.,Energi,"Minyak, Gas & Batu Bara",702,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,OBAT,PT Brigit Biofarmaka Teknologi Tbk,Kesehatan,Farmasi & Riset Kesehatan,703,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SURE,PT Super Energy Tbk.,Energi,"Minyak, Gas & Batu Bara",704,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,AKPI,Argha Karya Prima Ind. Tbk,Barang Baku,Barang Baku,705,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ASMI,PT Asuransi Maximus Graha Persada Tbk.,Keuangan,Asuransi,706,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BUKK,Bukaka Teknik Utama Tbk,Infrastruktur,Konstruksi Bangunan,707,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ZYRX,PT Zyrexindo Mandiri Buana Tbk,Teknologi,Perangkat Keras & Peralatan Teknologi,708,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,HRME,PT Menteng Heritage Realty Tbk.,Barang Konsumen Non-Primer,Jasa Konsumen,709,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SFAN,PT Surya Fajar Capital Tbk,Keuangan,Perusahaan Holding & Investasi,710,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,AMAN,PT Makmur Berkah Amanda Tbk.,Properti & Real Estat,Properti & Real Estat,711,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SAGE,PT Saptausaha Gemilangindah Tbk,Properti & Real Estat,Properti & Real Estat,712,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SCCO,PT Supreme Cable Manufacturing & Commerce Tbk,Perindustrian,Barang Perindustrian,713,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
